Genre,Energy, Song Name
Hiphop,0.81,Black Skinhead
Hiphop,0.53,Black Water
Hiphop,0.59,Blame It On Me
Hiphop,0.66,BLEACH
Hiphop,0.74,Bless Me - (Demo)
Hiphop,0.57,Blessings
Hiphop,0.61,Blessings - Extended Version
Hiphop,0.74,blind
Hiphop,0.63,Block Episode
Hiphop,0.94,Blood of the Fang - Single Edit
Hiphop,0.52,Blood on Me
Hiphop,0.68,Blood On The Leaves
Hiphop,0.66,Bloodsport
Hiphop,0.40,Bloom
Hiphop,0.70,BLOW MY LOAD (feat. Wanya Morris, Dâm-Funk, Austin Feinstein & Sydney Bennett)
Hiphop,0.83,Blown Away (feat. Jinx & Janyce)
Hiphop,0.72,Blue
Hiphop,0.65,Blue Bird
Hiphop,0.84,Blue Laces 2
Hiphop,0.62,Blue Plastic
Hiphop,0.75,Blue Suede
Hiphop,0.55,Blue World
Hiphop,0.94,Blueberry
Hiphop,0.71,Blunts
Hiphop,0.83,Boblo Boat (feat. J. Cole)
Hiphop,0.72,Bodak Yellow
Hiphop,0.42,Bodiless
Hiphop,0.61,Body Ah
Hiphop,0.60,BodyBounce (feat. Akon)
Hiphop,0.96,Bombs Away (Intro)
Hiphop,0.70,Bonita Applebum - includes 'Can I Kick It' Intro
Hiphop,0.94,Bonn 17
Hiphop,0.93,BOOGIE
Hiphop,0.56,Book of Life
Hiphop,0.60,Books of War
Hiphop,0.61,Boom Biddy Bye Bye
Hiphop,0.79,Boombastic
Hiphop,0.79,BOP
Hiphop,0.84,Borders
Hiphop,0.58,Boredom (feat. Rex Orange County & Anna of the North)
Hiphop,0.58,Boredom (feat. Rex Orange County & Anna of the North)
Hiphop,0.65,Born 2 Live
Hiphop,0.68,Born Alone, Die Alone
Hiphop,0.89,Born Day
Hiphop,0.79,Boss
Hiphop,0.62,Bounce
Hiphop,0.42,Bounce
Hiphop,0.42,Bounce
Hiphop,0.77,Bounce
Hiphop,0.95,Bounce Back
Hiphop,0.57,Bounce It (feat. Wale & Trey Songz)
Hiphop,0.57,Bounce To This
Hiphop,0.66,Bound 2
Hiphop,0.67,Bound 2
Hiphop,0.45,bout u
Hiphop,0.46,Bow Down
Hiphop,0.68,Bow Wow (That's My Name)
Hiphop,0.75,BOY BYE
Hiphop,0.48,Boyz-N-The-Hood
Hiphop,0.70,Brad Jordan (feat. Michael Da Vinci)
Hiphop,0.71,Brand Name
Hiphop,0.70,Brand New Day
Hiphop,0.59,Brass Monkey
Hiphop,0.92,Brave In The Heart Big Pun featuring Terror Squad
Hiphop,0.82,Break The Bank
Hiphop,0.81,Break Ya Neck
Hiphop,0.53,Breakadawn
Hiphop,0.73,Breaker, Breaker
Hiphop,0.78,Breakfast (feat. A$AP Rocky)
Hiphop,0.66,Breathe (feat. Sean Paul) - Rap Version
Hiphop,0.72,Breathin
Hiphop,0.75,Brechen Mich Nicht
Hiphop,0.74,Brenda's Got A Baby
Hiphop,0.50,Brenda's Got A Baby
Hiphop,0.63,Bring Da Ruckus
Hiphop,0.58,Bring Da Ruckus
Hiphop,0.82,Bring The Noise
Hiphop,0.46,Bring The Pain
Hiphop,0.46,Bring The Pain
Hiphop,0.69,Bring the Ruckus
Hiphop,0.68,Broke
Hiphop,0.55,Brown Skin Lady
Hiphop,0.86,Brujeria
Hiphop,0.87,Bubblin
Hiphop,0.85,Buck Shots
Hiphop,0.55,Bucket List
Hiphop,0.60,Buddy
Hiphop,0.82,BUFFALO (feat. Shane Powers)
Hiphop,0.42,Buggin' Out
Hiphop,0.72,Build Together
Hiphop,0.82,Bullet to the Brain
Hiphop,0.59,Bullshit
Hiphop,0.70,BUMP
Hiphop,0.66,Bump, Bump, Bump (feat. P. Diddy)
Hiphop,0.71,Buried Alive
Hiphop,0.48,Burn
Hiphop,0.62,Burst, Pt. 2
Hiphop,0.85,Bury Me A G
Hiphop,0.63,Bury Me Alive
Hiphop,0.81,Business
Hiphop,0.85,Bust A Move
Hiphop,0.80,Bust It Baby, Pt. 2 (feat. Ne-Yo)
Hiphop,0.47,BUSY / SIRENS
Hiphop,0.38,Butter
Hiphop,0.69,Butterflies (feat. Not3s)
Hiphop,0.60,BUTTERFLY EFFECT
Hiphop,0.62,BUTTERMILK JESUS TYPE BEAT
Hiphop,0.94,By The Time I Get To Arizona
Hiphop,0.54,By Yourself (feat. Jhené Aiko & Mustard)
Hiphop,0.59,C U When U Get There
Hiphop,0.55,C.R.E.A.M.
Hiphop,0.95,C’Mon (Catch ‘Em By Surprise)
Hiphop,0.50,Cabaret
Hiphop,0.83,Cali-California
Hiphop,0.84,California
Hiphop,0.87,California Love
Hiphop,0.85,California Love - Original Version
Hiphop,0.84,California Love - Original Version
Hiphop,0.79,Call of da Wild (feat. Goodie Mob)
Hiphop,0.60,Call Out My Name
Hiphop,0.53,CALLIGRAPHY
Hiphop,0.48,Camera (feat. 1st FKI, Lil Uzi Vert, Mac Miller, and Post Malone)
Hiphop,0.37,Campfire
Hiphop,0.45,Can I Eat It?
Hiphop,0.67,Can I Kick It?
Hiphop,0.42,Can I Kick It? - J. Cole Remix
Hiphop,0.53,Can I Watch? (feat. Apani B as Nikki)
Hiphop,0.58,Can't Be Broken
Hiphop,0.78,Can't Be Touched (feat. Mr. Magic & Trouble)
Hiphop,0.85,Can't C Me
Hiphop,0.83,Can't Hold On
Hiphop,0.93,Can't Hold Us (feat. Ray Dalton)
Hiphop,0.38,Can't Knock The Hustle
Hiphop,0.60,Can't Let You Go (feat. Mike Shorey & Lil' Mo)
Hiphop,0.57,Can't Love
Hiphop,0.77,Can't Nobody Hold Me Down (feat. Mase)
Hiphop,0.60,Can't Reform Em
Hiphop,0.62,Can't Tell Me Nothing
Hiphop,0.61,Can't Tell Me Nothing
Hiphop,0.69,Candy Paint
Hiphop,0.67,Candy Paint
Hiphop,0.58,Candy Shop
Hiphop,0.61,CANNON
Hiphop,0.75,Car Service
Hiphop,0.62,Careful
Hiphop,0.40,Caroline
Hiphop,0.40,CAROUSEL
Hiphop,0.77,CAROUSEL
Hiphop,0.20,Carry On
Hiphop,0.57,Carry Out (Featuring Justin Timberlake)
Hiphop,0.63,Cash Machine
Hiphop,0.69,CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA]
Hiphop,0.58,Cash Money
Hiphop,0.68,Cash Still Rules / Scary Hours (Still Don't Nothing Move but the Money)
Hiphop,0.66,Catch Me Outside
Hiphop,0.71,Catch Up
Hiphop,0.69,Caught Out There
Hiphop,0.86,Cave Bitch
Hiphop,0.71,Cavvy Sounds
Hiphop,0.12,Cayendo (Side A - Acoustic)
Hiphop,0.78,Celebration
Hiphop,0.48,Cell Therapy
Hiphop,0.48,Cell Therapy
Hiphop,0.78,Champion (feat. Travis Scott)
Hiphop,0.50,Chanel
Hiphop,0.77,Change
Hiphop,0.67,Changes
Hiphop,0.32,changes
Hiphop,0.33,Changes
Hiphop,0.71,Changes
Hiphop,0.67,Changes
Hiphop,0.46,Charcoal Baby
Hiphop,0.42,Cheapskate
Hiphop,0.69,Check (with Nas & Rick Ross)
Hiphop,0.74,Check It Out
Hiphop,0.70,Check Out Time
Hiphop,0.36,Check the Rhime
Hiphop,0.80,Check Yo Self
Hiphop,0.74,Check Yo Self - Remix
Hiphop,0.52,Chewing Gum
Hiphop,0.56,Chicago Diner
Hiphop,0.45,Chicago Freestyle (feat. Giveon)
Hiphop,0.55,Chief Don't Run (feat. Roman GianArthur)
Hiphop,0.58,Children's Story
Hiphop,0.48,Childs Play
Hiphop,0.34,Childs Play (feat. Chance the Rapper)
Hiphop,0.43,Chill Bill (feat. J. Davi$ & Spooks)
Hiphop,0.49,Chill Bill REMIX (feat. D.R.A.M., Denzel Curry & Cousin Stizz)
Hiphop,0.27,Chill Calling
Hiphop,0.48,Chill Calling, Pt. 2
Hiphop,0.62,Chilled Coughphee
Hiphop,0.70,Chimes RMX
Hiphop,0.78,Chin Check
Hiphop,0.66,Chin up (Outro)
Hiphop,0.72,Christ Conscious
Hiphop,0.72,Christ Conscious
Hiphop,0.54,Chucky Cheese
Hiphop,0.50,Chum
Hiphop,0.83,Church (feat. Teddy Verseti) - Main Version - Explicit
Hiphop,0.37,CIGARETTES
Hiphop,0.54,CITY OF ANGELS
Hiphop,0.66,City View (feat. Courtney Noelle)
Hiphop,0.89,Claimin' True
Hiphop,0.66,Classic Man (feat. Kendrick Lamar) - Remix
Hiphop,0.76,Cleanin' Out My Closet
Hiphop,0.77,Cleanin' Out My Closet
Hiphop,0.69,Clint Eastwood
Hiphop,0.29,Closed On Sunday
Hiphop,0.34,Clouded
Hiphop,0.40,Clouds
Hiphop,0.62,Clout (feat. Cardi B)
Hiphop,0.45,CLOUT COBAIN | CLOUT CO13A1N
Hiphop,0.64,cobain
Hiphop,0.66,Cocaine
Hiphop,0.75,Coco Mango Diced (Boy Scout Mix)
Hiphop,0.84,Cocoa Butter
Hiphop,0.65,Cocoa Butter Kisses
Hiphop,0.88,Code Of The Streets
Hiphop,0.47,Coke (feat. Lil Peep)
Hiphop,0.29,Coke & Henny Pt. 2
Hiphop,0.79,Cold (feat. Tory Lanez)
Hiphop,0.45,Cold Fever Dream
Hiphop,0.83,Cold Hearted
Hiphop,0.74,Cold Rock a Party
Hiphop,0.74,Cold Summer
Hiphop,0.52,Coldeine
Hiphop,0.58,Collard Greens
Hiphop,0.56,Colorado
Hiphop,0.78,Colors
Hiphop,0.60,Colossus
Hiphop,0.41,Combination
Hiphop,0.37,Come Alive
Hiphop,0.41,Come and Take a Ride
Hiphop,0.49,Come Back Baby
Hiphop,0.91,Come Down
Hiphop,0.84,Come Up
Hiphop,0.72,Coming Back (feat. Mac Miller)
Hiphop,0.64,Complicated
Hiphop,0.95,Compton Zoo
Hiphop,0.80,Congratulations
Hiphop,0.63,Consecutive Normal Punches (feat. Buddy)
Hiphop,0.75,Consensualrapmix
Hiphop,0.64,Cookie Chips
Hiphop,0.46,Cool Down - Feat. Raashan Ahmad
Hiphop,0.60,Coolie High
Hiphop,0.79,Corner Story
Hiphop,0.81,Cosby Sweater
Hiphop,0.37,COTTON HOLLOW
Hiphop,0.55,Country to the City (feat. Jg Made Um Look)
Hiphop,0.50,County Jail
Hiphop,0.87,Crack A Bottle
Hiphop,0.87,Crack A Bottle
Hiphop,0.74,Crank That (Soulja Boy)
Hiphop,0.57,crash my whip
Hiphop,0.74,Crazy
Hiphop,0.77,Crazy In Love (feat. Jay-Z)
Hiphop,0.37,Crazy Rap (Colt 45 & 2 Zig Zags)
Hiphop,0.85,Creepin
Hiphop,0.79,Creepin n Lurkin
Hiphop,0.79,Creepshow (feat. IDK & Chip tha Ripper)
Hiphop,0.61,Crew (feat. Brent Faiyaz & Shy Glizzy)
Hiphop,0.70,Crime Pays
Hiphop,0.35,Cromb (feat. Omaure & Juicebox)
Hiphop,0.58,Crown
Hiphop,0.55,Crumble
Hiphop,0.59,Crumblin' Erb
Hiphop,0.52,Crush
Hiphop,0.64,Crush on You
Hiphop,0.86,Cry Alone
Hiphop,0.65,Cry Me a River
Hiphop,0.47,Crybaby (Freestyle)
Hiphop,0.50,Cudi Montage
Hiphop,0.62,Culture Club
Hiphop,0.58,Cupid Shuffle
Hiphop,0.64,Curse
Hiphop,0.70,Curse3dgirls
Hiphop,0.30,Cut My Hair
Hiphop,0.47,Cut Myself
Hiphop,0.59,Cutting Ties
Hiphop,0.87,D.O.A. (Death Of Auto-Tune)
Hiphop,0.59,D'Evils
Hiphop,0.72,D'vocean
Hiphop,0.86,Da Art of Storytellin' (Pt. 1)
Hiphop,0.61,Da B Side (feat. The Notorious B.I.G.)
Hiphop,0.55,Da Bichez
Hiphop,0.60,Da Funk - Remix
Hiphop,0.62,Da Grind (Featuring Apocalypse)
Hiphop,0.47,Da Joint
Hiphop,0.39,Da Mystery of Chessboxin'
Hiphop,0.66,Da Rockwilder
Hiphop,0.53,Da Set, Pt. 2 (feat. About 2)
Hiphop,0.91,Da Supafriendz feat. DOOM
Hiphop,0.82,Daddy's Girl
Hiphop,0.75,Damage
Hiphop,0.79,Damn It Feels Good to Be a Gangsta
Hiphop,0.60,Damselfly
Hiphop,0.51,Dance With Me
Hiphop,0.87,Dance With the Devil
Hiphop,0.74,Dancing In The Rain
Hiphop,0.67,Dang! (feat. Anderson .Paak)
Hiphop,0.67,Dang! (feat. Anderson .Paak)
Hiphop,0.86,Danger (Been So Long) featuring Nivea
Hiphop,0.48,Danger Zone
Hiphop,0.59,Dapper (feat. Anderson .Paak)
Hiphop,0.83,Dark Comedy Late Show
Hiphop,0.57,Dark Fantasy
Hiphop,0.82,Dark Knight Dummo (Feat. Travis Scott)
Hiphop,0.44,Dark Light
Hiphop,0.54,Dark Out ft. AzN (prod. Drago)
Hiphop,0.87,Dark Shades
Hiphop,0.44,Day 'N' Nite (nightmare)
Hiphop,0.44,Day 'N' Nite (Nightmare)
Hiphop,0.61,Day One (feat. Big L, A.G., Lord Finesse, & O.C.)
Hiphop,0.74,Daydreamin' (feat. Jill Scott)
Hiphop,0.75,Dead And Gone
Hiphop,0.03,Dead Inside (Interlude)
Hiphop,0.80,Dead Or Alive
Hiphop,0.75,Dead to Me
Hiphop,0.51,Deadly Combination (feat. 2Pac)
Hiphop,0.58,Dear Diary
Hiphop,0.58,Dear Mama
Hiphop,0.54,Dear Mama
Hiphop,0.77,DEARLY DEPARTED
Hiphop,0.68,Death Around The Corner
Hiphop,0.61,Death Grip
Hiphop,0.79,Deathisanillusion. (feat. Hideyourenvy)
Hiphop,0.71,Deep Cover
Hiphop,0.66,Deep Cover
Hiphop,0.39,Deep End
Hiphop,0.67,Deep Fried Frenz
Hiphop,0.66,Deep Inside
Hiphop,0.86,Deep Reverence (feat. Nipsey Hussle)
Hiphop,0.24,Deep Shadows
Hiphop,0.79,Deeper
Hiphop,0.91,Definition
Hiphop,0.84,Deine Mutter
Hiphop,0.66,Deira City Centre
Hiphop,0.70,Deja Vu
Hiphop,0.81,Del
Hiphop,0.38,Demons
Hiphop,0.67,demons in my orbit
Hiphop,0.54,Dennis Rodman (feat. Tyga)
Hiphop,0.16,Depression & Obsession
Hiphop,0.70,Deserve (feat. Travis Scott)
Hiphop,0.48,Desoleil (Brilliant Corners)
Hiphop,0.48,Devastated
Hiphop,0.76,Devil In A New Dress
Hiphop,0.46,DHL
Hiphop,0.58,Diamonds
Hiphop,0.55,Diamonds & Wood
Hiphop,0.81,Diamonds From Sierra Leone - Remix
Hiphop,0.66,Dicka Was
Hiphop,0.58,Did It Again
Hiphop,0.59,Did You See
Hiphop,0.77,DIET_
Hiphop,0.07,difference (interlude)
Hiphop,0.07,difference (interlude)
Hiphop,0.55,Dilemma
Hiphop,0.65,Dinner Guest (feat. MoStack)
Hiphop,0.54,Dip (feat. Nicki Minaj)
Hiphop,0.74,Dip It Low - Feat. Fabolous
Hiphop,0.85,Diplomatic Immunity
Hiphop,0.66,Dirt Off Your Shoulder
Hiphop,0.62,Dirty Laundry
Hiphop,0.91,Dirty Mack
Hiphop,0.76,Disaster (feat. J Hus)
Hiphop,0.66,Disco Inferno
Hiphop,0.66,Disneyland
Hiphop,0.64,Disobey
Hiphop,0.74,DISTRICT
Hiphop,0.77,Ditty Dum Ditty Doo (feat. Snoop Dogg & Tha Eastzidaz)
Hiphop,0.70,Diva (feat. Lil Tecca)
Hiphop,0.86,DNA
Hiphop,0.52,DNA.
Hiphop,0.52,DNA.
Hiphop,0.63,Do For Love
Hiphop,0.69,Do Not Disturb
Hiphop,0.67,Do What U Feel
Hiphop,0.76,Do Ya Thing (feat. Young Dro)
Hiphop,0.54,Do You
Hiphop,0.86,Do You Know?
Hiphop,0.53,Do You Understand? (feat. Gunna & Tory Lanez)
Hiphop,0.97,Do You Want It, Baby? (feat. About 2)
Hiphop,0.76,Do Your Thing
Hiphop,0.57,Dodgy Pages
Hiphop,0.82,Does This Ski Mask Make Me Look Fat?
Hiphop,0.78,Dogg Pound Gangstaz
Hiphop,0.69,Doggy Dogg World (feat. The Dramatics & Tha Dogg Pound)
Hiphop,0.54,Doin' It
Hiphop,0.48,Doin' Me
Hiphop,0.73,doll
Hiphop,0.52,Dom Perignon
Hiphop,0.75,Don & Fuß
Hiphop,0.36,Don't
Hiphop,0.50,Don't Be Mad At Me - Remix
Hiphop,0.47,Don't Believe The Hype
Hiphop,0.77,Don't Cry
Hiphop,0.71,Don't Cry (feat. XXXTENTACION)
Hiphop,0.81,Don't Front
Hiphop,0.61,Don't Gotta Go Home
Hiphop,0.41,Don't Run
Hiphop,0.83,Don't Stop What You're Doing (feat. Lil' Kim)
Hiphop,0.91,Don't Sweat The Technique
Hiphop,0.32,Don’t Matter To Me
Hiphop,0.83,Don’t Play Games feat. DMX
Hiphop,0.51,Doo Wop (That Thing)
Hiphop,0.56,Doobie Ashtray
Hiphop,0.84,Doomsday
Hiphop,0.82,Doomsday
Hiphop,0.18,Doors
Hiphop,0.57,Dopeman - Remix
Hiphop,0.57,Dopeman - Remix
Hiphop,0.44,Double Up (feat. Belly and Dom Kennedy)
Hiphop,0.71,Doves In The Wind (feat. Kendrick Lamar)
Hiphop,0.64,Down 4 Life
Hiphop,0.66,Down In the DM
Hiphop,0.60,Down On Me
Hiphop,0.71,Dream Eater
Hiphop,0.73,Dreamin'
Hiphop,0.60,Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)
Hiphop,0.57,Drew Barrymore
Hiphop,0.42,Driftin'
Hiphop,0.48,Drive In
Hiphop,0.66,Drive In
Hiphop,0.67,DRIVE ME CRAZY
Hiphop,0.59,Drive Slow
Hiphop,0.85,Drop A Gem On 'Em
Hiphop,0.63,Drop It Like It's Hot
Hiphop,0.63,Drop It Like It's Hot
Hiphop,0.46,Drop Top Lexus
Hiphop,0.38,DROPPED OUTTA COLLEGE
Hiphop,0.53,Droppin' Seeds (feat. Lil' Wayne)
Hiphop,0.81,Drowning (feat. Kodak Black)
Hiphop,0.75,Drugs
Hiphop,0.41,drugz
Hiphop,0.84,Dumpin'
Hiphop,0.61,DWYCK
Hiphop,0.56,E. Coli (feat. Earl Sweatshirt)
Hiphop,0.50,EARFQUAKE
Hiphop,0.70,Earth
Hiphop,0.57,Ease My Mind - Feat. Tre Hardson, Fat Lip & Omni
Hiphop,0.85,Easy Rider
Hiphop,0.82,Eazy-er Said Than Dunn
Hiphop,0.42,EdEddnEddy
Hiphop,0.59,Egyptian Luvr (feat. Aminé and Dana Williams)
Hiphop,0.91,El Chapo
Hiphop,0.42,Electric Relaxation
Hiphop,0.53,Electric Relaxation
Hiphop,0.69,ELEMENT.
Hiphop,0.59,Elevators (Me & You)
Hiphop,0.58,Elevators (Me & You) - ONP 86 Mix
Hiphop,0.51,Ella No Es Tuya
Hiphop,0.54,Emmanuel
Hiphop,0.63,emotions
Hiphop,0.96,Empire State Of Mind
Hiphop,0.93,Empire State Of Mind [Jay-Z + Alicia Keys]
Hiphop,0.50,Empty
Hiphop,0.49,Empty
Hiphop,0.92,Encore
Hiphop,0.72,End Of The Road
Hiphop,0.67,Endless Summer feat. Raury
Hiphop,0.71,Enjoy the Ride
Hiphop,0.88,Enter The Void (feat. Ab-Soul)
Hiphop,0.49,Envy Me
Hiphop,0.70,Episode
Hiphop,0.58,Escaping Youth
Hiphop,0.49,Eternal Youth
Hiphop,0.83,Ether
Hiphop,0.34,Everlong - Acoustic Version
Hiphop,0.69,everybody dies
Hiphop,0.57,Everybody Dies In Their Nightmares
Hiphop,0.66,Everyday (feat. Rod Stewart, Miguel & Mark Ronson)
Hiphop,0.72,Everyday Normal Guy
Hiphop,0.72,Everyday Struggle - 2005 Remaster
Hiphop,0.71,Everyday Struggle - 2005 Remaster
Hiphop,0.54,everything
Hiphop,0.52,Everything
Hiphop,0.62,Everything I Am
Hiphop,0.62,Everything I Am
Hiphop,0.62,Everything I Am
Hiphop,0.42,Everything We Need
Hiphop,0.62,Everything, Everyday, Everywhere
Hiphop,0.66,Everything's Good (Good Ass Outro)
Hiphop,0.46,Ex Bitch
Hiphop,0.43,Exchange
Hiphop,0.68,Excitement
Hiphop,0.61,Excursions
Hiphop,0.58,Express Yourself
Hiphop,0.79,Express Yourself - Extended Mix
Hiphop,0.80,Express Yourself - Remix
Hiphop,0.50,Extinction
Hiphop,0.87,Extortion (feat. Method Man)
Hiphop,0.86,Eyes Like Blue Skies (feat. Need Not Worry)
Hiphop,0.72,F**k Out My Face (feat. B-Real, Onyx & Aston Matthews)
Hiphop,0.69,F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)
Hiphop,0.81,Facade Records
Hiphop,0.70,FACE
Hiphop,0.79,Facing Time
Hiphop,0.66,Facts (Charlie Heat Version)
Hiphop,0.77,Fade
Hiphop,0.75,Faded
Hiphop,0.44,FAKE
Hiphop,0.54,Fake Love
Hiphop,0.71,Fake Names
Hiphop,0.71,Falcon (feat. Raury)
Hiphop,0.57,Fall In Love
Hiphop,0.54,Fall In Love
Hiphop,0.57,Fall-N-Love - Jay Dee Remix
Hiphop,0.71,Fallen
Hiphop,0.61,Fallin'
Hiphop,0.68,Fallin'
Hiphop,0.83,Fallin' Up
Hiphop,0.43,Falling
Hiphop,0.74,False Prophets
Hiphop,0.55,Family Affair
Hiphop,0.56,Family Affair - Radio Edit
Hiphop,0.77,Family and Loyalty
Hiphop,0.77,Family and Loyalty
Hiphop,0.72,Family Feud
Hiphop,0.58,Family Ties
Hiphop,0.75,Famous
Hiphop,0.75,Fancy Clown
Hiphop,0.77,Fantasy (feat. Sutton)
Hiphop,0.85,FAR AWAY
Hiphop,0.65,Far Away (feat. Kirk Knight, Meechy Darko, Erick The Architect & Nyck Caution)
Hiphop,0.44,Far Gone (feat. Lil Baby)
Hiphop,0.43,Far Nearer
Hiphop,0.82,Fashion Killa
Hiphop,0.87,Fast Lane
Hiphop,0.33,Fat Faded Fuck Face
Hiphop,0.57,Father Stretch My Hands Pt. 1
Hiphop,0.44,Faust Road
Hiphop,0.60,Favorite Song
Hiphop,0.97,Fazers
Hiphop,0.75,Feather (feat. Cise Starr & Akin from CYNE)
Hiphop,0.71,Feel Good Inc.
Hiphop,0.82,Feel Me Flow
Hiphop,0.70,Feel so Good
Hiphop,0.47,Feel The Love
Hiphop,0.22,Feeling Whitney
Hiphop,0.23,Feeling Whitney
Hiphop,0.55,Feels Like
Hiphop,0.37,Feels So Good (feat. A$AP Ferg, A$AP Nast, A$AP Rocky & A$AP Twelvyy)
Hiphop,0.91,Fickle Mind$
Hiphop,0.81,Figaro
Hiphop,0.80,Figaro
Hiphop,0.88,Figg Get Da Money
Hiphop,0.86,Fight For Your Right
Hiphop,0.85,Fight Music
Hiphop,0.58,Fight The Power
Hiphop,0.83,Filth
Hiphop,0.58,Find a Way
Hiphop,0.43,FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)
Hiphop,0.54,Fine China
Hiphop,0.84,Fingers
Hiphop,0.26,Fire & Desire
Hiphop,0.89,Fire Fly
Hiphop,0.74,Fire Squad
Hiphop,0.85,Fire Water
Hiphop,0.81,Fired Up
Hiphop,0.45,Firefly
Hiphop,0.80,First Person
Hiphop,0.72,Fish (feat. Raekwon & Cappadonna)
Hiphop,0.69,FIVE SIX
Hiphop,0.80,FlabberGasted
Hiphop,0.68,Flamboyant
Hiphop,0.71,Flash Bang
Hiphop,0.65,Flashing Lights
Hiphop,0.63,Flashing Lights
Hiphop,0.55,FlatBed Freestyle
Hiphop,0.85,Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)
Hiphop,0.85,Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)
Hiphop,0.61,Flex (Ooh, Ooh, Ooh)
Hiphop,0.51,Flow Forever
Hiphop,0.48,Flow On
Hiphop,0.79,Flute Loop - Remastered 2009
Hiphop,0.47,FM$
Hiphop,0.42,FML
Hiphop,0.90,Follow God
Hiphop,0.61,Follow My Lead
Hiphop,0.78,For A Minute
Hiphop,0.70,For Da Love of Da Game
Hiphop,0.54,For You
Hiphop,0.34,Forever
Hiphop,0.49,Forever
Hiphop,0.91,Forever
Hiphop,0.67,Foreword (feat. Rex Orange County)
Hiphop,0.74,Forgot About Dre
Hiphop,0.74,Forgot About Dre
Hiphop,0.74,Forgot About Dre
Hiphop,0.73,Forgot About Dre
Hiphop,0.27,FourFiveSeconds
Hiphop,0.43,Fours Deuces & Trays
Hiphop,0.16,Frank's Track
Hiphop,0.87,Freaks And Geeks
Hiphop,0.54,Free
Hiphop,0.84,Free Meal
Hiphop,0.70,Freek-A-Leek
Hiphop,0.54,Freestyle 4
Hiphop,0.60,Fresh Azimiz (feat. J-Kwon & Jermaine Dupri)
Hiphop,0.31,Friday Sky
Hiphop,0.85,Friendly
Hiphop,0.73,Friends - Edit
Hiphop,0.76,From The Bottom
Hiphop,0.49,From Time
Hiphop,0.92,FromdaTomb$
Hiphop,0.63,Front, Back & Side to Side
Hiphop,0.40,Frontin' (feat. Jay-Z) - Club Mix
Hiphop,0.48,Frozen Tundra
Hiphop,0.51,Fu-Gee-La
Hiphop,0.51,Fu-Gee-La
Hiphop,0.73,Fuck Dying
Hiphop,0.93,Fuck Everybody
Hiphop,0.53,Fuck Love (feat. Trippie Redd)
Hiphop,0.75,Fuck Tha Police
Hiphop,0.75,Fuck Tha Police
Hiphop,0.84,Fuck Tha Police
Hiphop,0.28,Fuck The World (Summer in London)
Hiphop,0.69,Fuck Wit Dre (Day)
Hiphop,0.71,Fuck Wit Dre Day (And Everybody's Celebratin')
Hiphop,0.57,Fuck You
Hiphop,0.57,Fuck You
Hiphop,0.53,Fucking & Kissing (feat. Chris Brown)
Hiphop,0.71,FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)
Hiphop,0.41,Fukk Sleep (feat. FKA twigs)
Hiphop,0.75,Full Clip
Hiphop,0.69,Funkdafied
Hiphop,0.85,Funkorama
Hiphop,0.63,Funky Cold Medina
Hiphop,0.69,Funky Ho'$
Hiphop,0.85,Furious
Hiphop,0.74,Future Sound
Hiphop,0.86,G Code
Hiphop,0.90,G-Unit
Hiphop,0.90,G-Unit
Hiphop,0.65,G'D Up
Hiphop,0.74,Gabriel Ratchet
Hiphop,0.60,GAH DAMN HIGH
Hiphop,0.51,GAMBA
Hiphop,0.94,Gangsta
Hiphop,0.70,Gangsta Gangsta
Hiphop,0.74,Gangsta Love (feat. Kurupt, Nate Dogg & RBX)
Hiphop,0.74,Gangsta Luv
Hiphop,0.70,Gangsta Nation
Hiphop,0.75,Gangsta Rap Made Me Do It
Hiphop,0.51,Gangsta's Paradise
Hiphop,0.63,Gangsta's Paradise (feat. L.V.)
Hiphop,0.64,Gangster Lokos
Hiphop,0.74,Ganja Day
Hiphop,0.43,Ganja Smuggling
Hiphop,0.46,Garden Shed (feat. Estelle)
Hiphop,0.76,Gas Drawls
Hiphop,0.81,GAZZILLION EAR
Hiphop,0.75,Gazzillion Ear (feat. Thom Yorke) - Thom Yorke Remix
Hiphop,0.57,George Jeff
Hiphop,0.52,Georgia
Hiphop,0.61,Georgia [Deluxe Edition]
Hiphop,0.69,Georgia Dome (Get Low Sequel)
Hiphop,0.66,Get $ Paid
Hiphop,0.43,Get A Hold
Hiphop,0.57,Get at Me
Hiphop,0.63,Get Back
Hiphop,0.82,Get Busy
Hiphop,0.66,Get Down
Hiphop,0.87,Get In My Car
Hiphop,0.55,Get It Poppin' (feat. Nelly) - Radio Version
Hiphop,0.56,Get Loose
Hiphop,0.63,Get Low
Hiphop,0.60,Get No Better (feat. Mashonda)
Hiphop,0.76,Get Right
Hiphop,0.75,Get Ur Freak On
Hiphop,0.29,Get You (feat. Kali Uchis)
